ORIGIN_CITY_NAME,DEST_CITY_NAME,YEAR,ORIGIN_LAT,ORIGIN_LNG,DEST_LAT,DEST_LNG
"Albuquerque, NM","Baltimore, MD",2023,35.1054,-106.6465,39.3051,-76.6144
"Albuquerque, NM",Saranac Lake,2023,35.1054,-106.6465,44.28508894,-73.97441302
"Albuquerque, NM","Louisville, KY",2023,35.1054,-106.6465,38.1663,-85.6485
"Albuquerque, NM","Akiak, AK",2023,35.1054,-106.6465,60.902,-161.2316
"Albuquerque, NM","Pittsburgh, PA",2023,35.1054,-106.6465,40.4397,-79.9763
"Albuquerque, NM",Midland,2023,35.1054,-106.6465,32.0243,-102.1147
"Albuquerque, NM","Cleveland, OH",2023,35.1054,-106.6465,41.4764,-81.6805
"Albuquerque, NM","Westerly, RI",2023,35.1054,-106.6465,41.3635,-71.7899
"Albuquerque, NM",Greensboro,2023,35.1054,-106.6465,36.0956,-79.8271
"Albuquerque, NM","Buffalo, NY",2023,35.1054,-106.6465,42.9018,-78.8487
"Albuquerque, NM","Smyrna, TN",2023,35.1054,-106.6465,35.9687,-86.5264
"Albuquerque, NM",Newburgh,2023,35.1054,-106.6465,41.5531,-74.0599
"Albuquerque, NM","Teterboro, NJ",2023,35.1054,-106.6465,40.85844557,-74.06156139
"Albuquerque, NM","Fairbanks, AK",2023,35.1054,-106.6465,64.8353,-147.6533
"Albuquerque, NM","Des Moines, IA",2023,35.1054,-106.6465,41.5725,-93.6105
"Albuquerque, NM","Ontario, CA",2023,35.1054,-106.6465,34.0393,-117.6064
"Albuquerque, NM","Chicago, IL",2023,35.1054,-106.6465,41.8375,-87.6866
"Albuquerque, NM","Columbus, OH",2023,35.1054,-106.6465,39.9862,-82.9855
"Albuquerque, NM","Chicago, IL",2023,35.1054,-106.6465,41.8375,-87.6866
"Albuquerque, NM","Norfolk, VA",2023,35.1054,-106.6465,36.8945,-76.259
"Albuquerque, NM","Lafayette, LA",2023,35.1054,-106.6465,30.2082,-92.0325
"Albuquerque, NM","Fairbanks, AK",2023,35.1054,-106.6465,64.8353,-147.6533
"Albuquerque, NM","Columbia, SC",2023,35.1054,-106.6465,34.0378,-80.9036
"Albuquerque, NM","Charlottesville, VA",2023,35.1054,-106.6465,38.0375,-78.4855
"Albuquerque, NM","Islip, NY",2023,35.1054,-106.6465,40.7385,-73.1888
"Albuquerque, NM","Baton Rouge, LA",2023,35.1054,-106.6465,30.442,-91.1311
"Albuquerque, NM",Bloomington,2023,35.1054,-106.6465,40.4757,-88.9703
"Albuquerque, NM",Greensboro,2023,35.1054,-106.6465,36.0956,-79.8271
"Albuquerque, NM","Page, AZ",2023,35.1054,-106.6465,36.92452314,-111.4511671
"Albuquerque, NM","Kansas City, MO",2023,35.1054,-106.6465,39.1238,-94.5541
"Albuquerque, NM","Las Vegas, NV",2023,35.1054,-106.6465,36.2333,-115.2654
"Albuquerque, NM",Greensboro,2023,35.1054,-106.6465,36.0956,-79.8271
"Albuquerque, NM","Cincinnati, OH",2023,35.1054,-106.6465,39.1413,-84.506
"Albuquerque, NM","Bethel, AK",2023,35.1054,-106.6465,60.7798,-161.837
"Alexandria, LA","Corpus Christi, TX",2023,31.2923,-92.4702,27.7254,-97.3767
"Alexandria, LA","Lubbock, TX",2023,31.2923,-92.4702,33.5657,-101.8879
"Alexandria, LA","Lewisburg, WV",2023,31.2923,-92.4702,37.85744451,-80.40421684
"Alexandria, LA","Columbia, SC",2023,31.2923,-92.4702,34.0378,-80.9036
"Alexandria, LA",Montrose,2023,31.2923,-92.4702,38.4689,-107.859
"Alexandria, LA","Clemson, SC",2023,31.2923,-92.4702,39.2862,-80.3232
"Alexandria, LA",Midland,2023,31.2923,-92.4702,32.0243,-102.1147
"Alexandria, LA","Kivalina, AK",2023,31.2923,-92.4702,67.731,-164.5508
"Alexandria, LA",Midland,2023,31.2923,-92.4702,32.0243,-102.1147
"Alexandria, LA","San Jose, CA",2023,31.2923,-92.4702,37.3012,-121.848
"Alexandria, LA","Burlington, VT",2023,31.2923,-92.4702,44.4876,-73.2316
"Alexandria, LA","Dayton, OH",2023,31.2923,-92.4702,39.7805,-84.2003
"Alexandria, LA","Santa Ana, CA",2023,31.2923,-92.4702,33.7367,-117.8819
"Alexandria, LA","Unalakleet, AK",2023,31.2923,-92.4702,63.8734,-160.7983
"Alexandria, LA","Alexandria, LA",2023,31.2923,-92.4702,31.2923,-92.4702
"Alexandria, LA","Charleston, SC",2023,31.2923,-92.4702,32.8168,-79.9687
"Alexandria, LA","Napa, CA",2023,31.2923,-92.4702,38.2975,-122.301
"Alexandria, LA","Boston, MA",2023,31.2923,-92.4702,42.3188,-71.0852
"Alexandria, LA","Plymouth, MA",2023,31.2923,-92.4702,41.8783,-70.6309
"Alexandria, LA","Norfolk, VA",2023,31.2923,-92.4702,36.8945,-76.259
"Alexandria, LA","San Diego, CA",2023,31.2923,-92.4702,32.8313,-117.1222
"Alexandria, LA","Cold Bay, AK",2023,31.2923,-92.4702,55.20772652,-162.7224913
"Alexandria, LA","Kansas City, MO",2023,31.2923,-92.4702,39.1238,-94.5541
"Alexandria, LA","Memphis, TN",2023,31.2923,-92.4702,35.1087,-89.9663
"Alexandria, LA","Detroit, MI",2023,31.2923,-92.4702,42.3834,-83.1024
"Alexandria, LA","San Jose, CA",2023,31.2923,-92.4702,37.3012,-121.848
"Alexandria, LA","Richmond, VA",2023,31.2923,-92.4702,37.5295,-77.4756
"Alexandria, LA","Pittsburgh, PA",2023,31.2923,-92.4702,40.4397,-79.9763
"Alexandria, LA",New Bedford,2023,31.2923,-92.4702,41.6697,-70.9428
"Alexandria, LA","Los Angeles, CA",2023,31.2923,-92.4702,34.1141,-118.4068
"Alexandria, LA","Kotzebue, AK",2023,31.2923,-92.4702,66.8847,-162.5986
"Alexandria, LA","Memphis, TN",2023,31.2923,-92.4702,35.1087,-89.9663
"Alexandria, LA","Grand Rapids, MI",2023,31.2923,-92.4702,42.9619,-85.6562
"Alexandria, LA","Nikolai, AK",2023,31.2923,-92.4702,63.01763679,-154.362137
"Alexandria, LA","Milwaukee, WI",2023,31.2923,-92.4702,43.0642,-87.9675
"Alexandria, LA",Midland,2023,31.2923,-92.4702,32.0243,-102.1147
"Alexandria, LA","Kalaupapa, HI",2023,31.2923,-92.4702,21.20977363,-156.9748506
"Alexandria, LA","Lubbock, TX",2023,31.2923,-92.4702,33.5657,-101.8879
"Alexandria, LA","New York, NY",2023,31.2923,-92.4702,40.6943,-73.9249
"Alexandria, LA","Nome, AK",2023,31.2923,-92.4702,64.51324011,-165.4513302
"Alexandria, LA","Wichita, KS",2023,31.2923,-92.4702,37.6895,-97.3443
"Alexandria, LA",Mission,2023,31.2923,-92.4702,26.2039,-98.3256
"Alexandria, LA","Bozeman, MT",2023,31.2923,-92.4702,45.6833,-111.0558
"Alexandria, LA",Sarasota,2023,31.2923,-92.4702,27.3387,-82.5432
"Alexandria, LA","Boston, MA",2023,31.2923,-92.4702,42.3188,-71.0852
"Alexandria, LA","Albany, NY",2023,31.2923,-92.4702,42.6664,-73.7987
"Alexandria, LA","Muskegon, MI",2023,31.2923,-92.4702,43.2281,-86.2562
"Alexandria, LA","Chicago, IL",2023,31.2923,-92.4702,41.8375,-87.6866
"Alexandria, LA","Hawthorne, CA",2023,31.2923,-92.4702,33.9147,-118.3476
"Alexandria, LA","Oklahoma City, OK",2023,31.2923,-92.4702,35.4676,-97.5136
"Alexandria, LA","Miami, FL",2023,31.2923,-92.4702,25.784,-80.2101
"Alexandria, LA","Russian Mission, AK",2023,31.2923,-92.4702,61.785,-161.3194
"Allakaket, AK","Phoenix, AZ",2023,66.55084267,-152.6318689,33.5722,-112.0892
"Allakaket, AK","Aniak, AK",2023,66.55084267,-152.6318689,61.58099389,-159.5436808
"Allakaket, AK","Bozeman, MT",2023,66.55084267,-152.6318689,45.6833,-111.0558
"Allakaket, AK","Des Moines, IA",2023,66.55084267,-152.6318689,41.5725,-93.6105
"Allakaket, AK","Lincoln, NE",2023,66.55084267,-152.6318689,40.8099,-96.6784
"Allakaket, AK","Anchorage, AK",2023,66.55084267,-152.6318689,61.1508,-149.1091
"Allakaket, AK","Charlotte, NC",2023,66.55084267,-152.6318689,35.2083,-80.8303
"Allakaket, AK","Houston, TX",2023,66.55084267,-152.6318689,29.786,-95.3885
"Allakaket, AK","Huntsville, AL",2023,66.55084267,-152.6318689,34.6981,-86.6412
Allentown,"Unalaska, AK",2023,40.5961,-75.4756,53.8991,-166.5437
Allentown,"St. Louis, MO",2023,40.5961,-75.4756,38.6359,-90.2451
Allentown,"Bethel, AK",2023,40.5961,-75.4756,60.7798,-161.837
Allentown,"Des Moines, IA",2023,40.5961,-75.4756,41.5725,-93.6105
Allentown,"Cordova, AK",2023,40.5961,-75.4756,60.543784,-145.7259942
Allentown,"Oklahoma City, OK",2023,40.5961,-75.4756,35.4676,-97.5136
Allentown,"Ketchikan, AK",2023,40.5961,-75.4756,55.35476499,-131.7122988
Allentown,Mission,2023,40.5961,-75.4756,26.2039,-98.3256
Allentown,"Van Nuys, CA",2023,40.5961,-75.4756,34.2098,-118.489
Allentown,Sarasota,2023,40.5961,-75.4756,27.3387,-82.5432
Allentown,"Bedford, MA",2023,40.5961,-75.4756,42.4969,-71.2783
Allentown,"Hayden, CO",2023,40.5961,-75.4756,40.4812,-107.2187
Allentown,"Laredo, TX",2023,40.5961,-75.4756,27.5625,-99.4874
Allentown,"Kodiak, AK",2023,40.5961,-75.4756,57.7559302,-152.5148742
Allentown,"Austin, TX",2023,40.5961,-75.4756,30.3005,-97.7522
Allentown,"San Jose, CA",2023,40.5961,-75.4756,37.3012,-121.848
Allentown,"Madison, WI",2023,40.5961,-75.4756,43.0822,-89.393
Allentown,"Oakland, CA",2023,40.5961,-75.4756,37.7904,-122.2166
Allentown,"San Antonio, TX",2023,40.5961,-75.4756,29.4632,-98.5238
Allentown,"Eek, AK",2023,40.5961,-75.4756,60.21515233,-162.0444342
Allentown,"Miami, FL",2023,40.5961,-75.4756,25.784,-80.2101
Allentown,"Burlington, VT",2023,40.5961,-75.4756,44.4876,-73.2316
Allentown,"Houston, TX",2023,40.5961,-75.4756,29.786,-95.3885
Allentown,"Laredo, TX",2023,40.5961,-75.4756,27.5625,-99.4874
Allentown,"Fresno, CA",2023,40.5961,-75.4756,36.783,-119.7939
Allentown,"Rockford, IL",2023,40.5961,-75.4756,42.2596,-89.064
Allentown,"Kwethluk, AK",2023,40.5961,-75.4756,60.79367108,-161.4417746
Allentown,"Dallas/Fort Worth, Texas",2023,40.5961,-75.4756,32.7935,-96.7667
Allentown,"Decatur, IL",2023,40.5961,-75.4756,39.8557,-88.9342
Allentown,"Grand Forks, ND",2023,40.5961,-75.4756,47.9214,-97.0884
Allentown,"Oklahoma City, OK",2023,40.5961,-75.4756,35.4676,-97.5136
Allentown,"Louisville, KY",2023,40.5961,-75.4756,38.1663,-85.6485
Allentown,"Springfield, MO",2023,40.5961,-75.4756,37.1943,-93.2916
Allentown,"St. Louis, MO",2023,40.5961,-75.4756,38.6359,-90.2451
Allentown,"Hartford, CT",2023,40.5961,-75.4756,41.7661,-72.6834
Allentown,"Staunton, VA",2023,40.5961,-75.4756,38.1593,-79.0611
Allentown,"Lebanon-Hanover, NH",2023,40.5961,-75.4756,43.6261,-72.3045
Allentown,"Charleston, SC",2023,40.5961,-75.4756,32.8168,-79.9687
Allentown,"Wilmington, DE",2023,40.5961,-75.4756,39.7415,-75.5416
Allentown,"Las Vegas, NV",2023,40.5961,-75.4756,36.2333,-115.2654
Allentown,"Omaha, NE",2023,40.5961,-75.4756,41.2627,-96.0529
Allentown,"Louisville, KY",2023,40.5961,-75.4756,38.1663,-85.6485
Allentown,"Fargo, ND",2023,40.5961,-75.4756,46.8651,-96.8292
Allentown,"Jacksonville, FL",2023,40.5961,-75.4756,30.3322,-81.6749
Allentown,"Bethel, AK",2023,40.5961,-75.4756,60.7798,-161.837
Allentown,"Memphis, TN",2023,40.5961,-75.4756,35.1087,-89.9663
Allentown,"Washington, DC",2023,40.5961,-75.4756,38.85779787,-77.03827439
Allentown,Newport News,2023,40.5961,-75.4756,37.1051,-76.5185
Allentown,"Missoula, MT",2023,40.5961,-75.4756,46.8751,-114.0214
"Alliance, NE","Los Angeles, CA",2023,42.06221306,-102.8071069,34.1141,-118.4068
"Alpena, MI","Sacramento, CA",2023,45.074,-83.4402,38.5677,-121.4685
"Alpena, MI","Dillingham, AK",2023,45.074,-83.4402,59.0454,-158.5055
"Altoona, PA","Latrobe, PA",2023,40.5082,-78.4007,40.2759,-79.4048
"Altoona, PA","Des Moines, IA",2023,40.5082,-78.4007,41.5725,-93.6105
"Altoona, PA","Houston, TX",2023,40.5082,-78.4007,29.786,-95.3885
"Altoona, PA","Bethel, AK",2023,40.5082,-78.4007,60.7798,-161.837
"Altoona, PA","Buffalo, NY",2023,40.5082,-78.4007,42.9018,-78.8487
"Amarillo, TX","Anchorage, AK",2023,35.1984,-101.8316,61.1508,-149.1091
"Amarillo, TX","Bozeman, MT",2023,35.1984,-101.8316,45.6833,-111.0558
"Amarillo, TX","Hartford, CT",2023,35.1984,-101.8316,41.7661,-72.6834
"Amarillo, TX","Fresno, CA",2023,35.1984,-101.8316,36.783,-119.7939
"Amarillo, TX","Huslia, AK",2023,35.1984,-101.8316,65.69476073,-156.3607512
"Amarillo, TX","Burbank, CA",2023,35.1984,-101.8316,34.1879,-118.3235
"Amarillo, TX","State College, PA",2023,35.1984,-101.8316,40.7909,-77.8567
"Amarillo, TX","Anchorage, AK",2023,35.1984,-101.8316,61.1508,-149.1091
"Amarillo, TX","White Plains, NY",2023,35.1984,-101.8316,41.022,-73.7547
"Amarillo, TX","Westsound, WA",2023,35.1984,-101.8316,48.61593675,-122.949861
"Amarillo, TX","Smyrna, TN",2023,35.1984,-101.8316,35.9687,-86.5264
"Amarillo, TX","White Plains, NY",2023,35.1984,-101.8316,41.022,-73.7547
"Amarillo, TX","Grayling, AK",2023,35.1984,-101.8316,62.89740624,-160.0659518
"Amarillo, TX","Merced, CA",2023,35.1984,-101.8316,37.3057,-120.4779
"Amarillo, TX","Santa Rosa, CA",2023,35.1984,-101.8316,38.4458,-122.7067
"Amarillo, TX","Louisville, KY",2023,35.1984,-101.8316,38.1663,-85.6485
"Amarillo, TX","Tuscaloosa, AL",2023,35.1984,-101.8316,33.2348,-87.5268
"Amarillo, TX","Dallas/Fort Worth, Texas",2023,35.1984,-101.8316,32.7935,-96.7667
"Amarillo, TX",Raleigh,2023,35.1984,-101.8316,35.8324,-78.6429
"Amarillo, TX","Reno, NV",2023,35.1984,-101.8316,39.5497,-119.8483
"Amarillo, TX","New York, NY",2023,35.1984,-101.8316,40.6943,-73.9249
"Amarillo, TX","Austin, TX",2023,35.1984,-101.8316,30.3005,-97.7522
"Amarillo, TX",West Palm Beach,2023,35.1984,-101.8316,26.7469,-80.132
"Amarillo, TX","Buffalo, NY",2023,35.1984,-101.8316,42.9018,-78.8487
"Amarillo, TX","Springfield, MO",2023,35.1984,-101.8316,37.1943,-93.2916
"Amarillo, TX","Wichita, KS",2023,35.1984,-101.8316,37.6895,-97.3443
"Amarillo, TX","Hartford, CT",2023,35.1984,-101.8316,41.7661,-72.6834
"Amarillo, TX","Lewisburg, WV",2023,35.1984,-101.8316,37.85744451,-80.40421684
"Amarillo, TX","Cincinnati, OH",2023,35.1984,-101.8316,39.1413,-84.506
"Amarillo, TX","Dallas/Fort Worth, Texas",2023,35.1984,-101.8316,32.7935,-96.7667
"Amarillo, TX","Charlotte, NC",2023,35.1984,-101.8316,35.2083,-80.8303
"Amarillo, TX","Madison, WI",2023,35.1984,-101.8316,43.0822,-89.393
"Amarillo, TX","Las Vegas, NV",2023,35.1984,-101.8316,36.2333,-115.2654
"Amarillo, TX","Cincinnati, OH",2023,35.1984,-101.8316,39.1413,-84.506
"Amarillo, TX",Bristol,2023,35.1984,-101.8316,36.5572,-82.2154
"Amarillo, TX",Raleigh,2023,35.1984,-101.8316,35.8324,-78.6429
"Amarillo, TX","San Francisco, CA",2023,35.1984,-101.8316,37.7558,-122.4449
"Amarillo, TX","Broomfield, CO",2023,35.1984,-101.8316,39.9542,-105.0526
"Amarillo, TX","Santa Barbara, CA",2023,35.1984,-101.8316,34.4285,-119.7202
"Amarillo, TX","Washington, DC",2023,35.1984,-101.8316,38.85779787,-77.03827439
"Amarillo, TX","Pullman, WA",2023,35.1984,-101.8316,46.7336,-117.168
"Amarillo, TX","Fishers Island, NY",2023,35.1984,-101.8316,41.2637,-72.0307
"Amarillo, TX","Chicago, IL",2023,35.1984,-101.8316,41.8375,-87.6866
"Amarillo, TX","Dallas/Fort Worth, Texas",2023,35.1984,-101.8316,32.7935,-96.7667
"Amarillo, TX","Fort Myers, FL",2023,35.1984,-101.8316,26.6194,-81.8302
"Amarillo, TX","Charlotte, NC",2023,35.1984,-101.8316,35.2083,-80.8303
"Amarillo, TX","Indianapolis, IN",2023,35.1984,-101.8316,39.7771,-86.1458
"Amarillo, TX","Myrtle Beach, SC",2023,35.1984,-101.8316,33.7094,-78.8844
"Ambler, AK","Hartford, CT",2023,67.1064,-157.8522,41.7661,-72.6834
"Ambler, AK","Las Vegas, NV",2023,67.1064,-157.8522,36.2333,-115.2654
"Ambler, AK","Aspen, CO",2023,67.1064,-157.8522,39.2232,-106.868
"Ambler, AK","Las Vegas, NV",2023,67.1064,-157.8522,36.2333,-115.2654
"Ambler, AK","Wilmington, NC",2023,67.1064,-157.8522,34.2099,-77.8866
"Ambler, AK","Port Graham, AK",2023,67.1064,-157.8522,59.348,-151.8311
"Ambler, AK","Denver, CO",2023,67.1064,-157.8522,39.762,-104.8758
"Ambler, AK","Wichita, KS",2023,67.1064,-157.8522,37.6895,-97.3443
"Ambler, AK","Lansing, MI",2023,67.1064,-157.8522,42.7142,-84.5601
"Ambler, AK","Everett, WA",2023,67.1064,-157.8522,47.9525,-122.1669
"Anaktuvuk Pass, AK","Smyrna, TN",2023,68.1336,-151.7424,35.9687,-86.5264
"Anaktuvuk Pass, AK","Anchorage, AK",2023,68.1336,-151.7424,61.1508,-149.1091
"Anaktuvuk Pass, AK","Albany, GA",2023,68.1336,-151.7424,31.5776,-84.1762
"Anaktuvuk Pass, AK","Sitka, AK",2023,68.1336,-151.7424,57.05308793,-135.3653068
"Anaktuvuk Pass, AK","Boston, MA",2023,68.1336,-151.7424,42.3188,-71.0852
"Anaktuvuk Pass, AK",West Palm Beach,2023,68.1336,-151.7424,26.7469,-80.132
"Anaktuvuk Pass, AK",Harlingen,2023,68.1336,-151.7424,26.1916,-97.6977
"Anaktuvuk Pass, AK","Richmond, VA",2023,68.1336,-151.7424,37.5295,-77.4756
"Anaktuvuk Pass, AK",Fort Collins,2023,68.1336,-151.7424,40.5477,-105.0656
"Anchorage, AK","Salt Lake City, UT",2023,61.1508,-149.1091,40.7776,-111.9311
"Anchorage, AK",Newburgh,2023,61.1508,-149.1091,41.5531,-74.0599
"Anchorage, AK","Washington, DC",2023,61.1508,-149.1091,38.85779787,-77.03827439
"Anchorage, AK","Hilton Head, SC",2023,61.1508,-149.1091,32.2250291,-80.69720772
"Anchorage, AK","San Luis Obispo, CA",2023,61.1508,-149.1091,35.2669,-120.669
"Anchorage, AK","Charleston, SC",2023,61.1508,-149.1091,32.8168,-79.9687
"Anchorage, AK","Muscle Shoals, AL",2023,61.1508,-149.1091,34.7432,-87.6343
"Anchorage, AK","Reno, NV",2023,61.1508,-149.1091,39.5497,-119.8483
"Anchorage, AK","Indianapolis, IN",2023,61.1508,-149.1091,39.7771,-86.1458
"Anchorage, AK","Washington, DC",2023,61.1508,-149.1091,38.85779787,-77.03827439
"Anchorage, AK","Pierre, SD",2023,61.1508,-149.1091,44.3748,-100.3205
"Anchorage, AK","Key West, FL",2023,61.1508,-149.1091,24.5642,-81.7775
"Anchorage, AK","Noatak, AK",2023,61.1508,-149.1091,67.56653264,-162.9748721
"Anchorage, AK","Martha's Vineyard, MA",2023,61.1508,-149.1091,41.3933,-70.6143
"Anchorage, AK","Mason City, IA",2023,61.1508,-149.1091,43.1487,-93.1997
"Anchorage, AK","Santa Ana, CA",2023,61.1508,-149.1091,33.7367,-117.8819
"Anchorage, AK",Burlington,2023,61.1508,-149.1091,44.4876,-73.2316
"Anchorage, AK","Red Dog, AK",2023,61.1508,-149.1091,68.0321,-162.8992
"Anchorage, AK","Carlsbad, CA",2023,61.1508,-149.1091,33.1246,-117.2834
"Anchorage, AK","Dothan, AL",2023,61.1508,-149.1091,31.2336,-85.407
"Anchorage, AK","Destin, FL",2023,61.1508,-149.1091,30.395,-86.4701
"Anchorage, AK","Little Rock, AR",2023,61.1508,-149.1091,34.7256,-92.3577
"Anchorage, AK","Carlsbad, CA",2023,61.1508,-149.1091,33.1246,-117.2834
"Anchorage, AK","Danger Bay, AK",2023,61.1508,-149.1091,57.79416248,-152.3936869
"Anchorage, AK","East Farmingdale, NY",2023,61.1508,-149.1091,40.7287,-73.4134
"Anchorage, AK","Kivalina, AK",2023,61.1508,-149.1091,67.731,-164.5508
"Anchorage, AK",Cedar Rapids,2023,61.1508,-149.1091,41.9662,-91.6783
"Anchorage, AK","Omaha, NE",2023,61.1508,-149.1091,41.2627,-96.0529
"Anchorage, AK","Columbus, OH",2023,61.1508,-149.1091,39.9862,-82.9855
"Anchorage, AK","Dallas/Fort Worth, Texas",2023,61.1508,-149.1091,32.7935,-96.7667
"Anchorage, AK","Tampa, FL",2023,61.1508,-149.1091,27.9945,-82.4447
"Anchorage, AK","Kasigluk, AK",2023,61.1508,-149.1091,60.8733,-162.524
"Anchorage, AK","Miami, FL",2023,61.1508,-149.1091,25.784,-80.2101
"Anchorage, AK","Orlando, FL",2023,61.1508,-149.1091,28.4773,-81.337
"Anchorage, AK",Bristol,2023,61.1508,-149.1091,36.5572,-82.2154
"Anchorage, AK","Omaha, NE",2023,61.1508,-149.1091,41.2627,-96.0529
"Anchorage, AK","Charleston, SC",2023,61.1508,-149.1091,32.8168,-79.9687
"Anchorage, AK","Van Nuys, CA",2023,61.1508,-149.1091,34.2098,-118.489
"Anchorage, AK","Everett, WA",2023,61.1508,-149.1091,47.9525,-122.1669
"Anchorage, AK","El Paso, TX",2023,61.1508,-149.1091,31.8476,-106.43
"Anchorage, AK","Lincoln, NE",2023,61.1508,-149.1091,40.8099,-96.6784
"Anchorage, AK","Dallas/Fort Worth, Texas",2023,61.1508,-149.1091,32.7935,-96.7667
"Anchorage, AK","Portland, ME",2023,61.1508,-149.1091,43.6773,-70.2715
"Anchorage, AK","Koyuk, AK",2023,61.1508,-149.1091,64.9311,-161.1572
"Anchorage, AK","Washington, DC",2023,61.1508,-149.1091,38.85779787,-77.03827439
"Anchorage, AK","Dallas/Fort Worth, Texas",2023,61.1508,-149.1091,32.7935,-96.7667
"Anchorage, AK","Louisville, KY",2023,61.1508,-149.1091,38.1663,-85.6485
"Anchorage, AK","Dallas/Fort Worth, Texas",2023,61.1508,-149.1091,32.7935,-96.7667
"Anchorage, AK",Belmar,2023,61.1508,-149.1091,40.186,-74.1249
"Anchorage, AK","Wichita, KS",2023,61.1508,-149.1091,37.6895,-97.3443
"Anchorage, AK","Wichita, KS",2023,61.1508,-149.1091,37.6895,-97.3443
"Anchorage, AK","Salt Lake City, UT",2023,61.1508,-149.1091,40.7776,-111.9311
"Anchorage, AK","Los Angeles, CA",2023,61.1508,-149.1091,34.1141,-118.4068
"Anchorage, AK","Savannah, GA",2023,61.1508,-149.1091,32.0286,-81.1821
"Anchorage, AK","Tanana, AK",2023,61.1508,-149.1091,65.1744,-152.1094
"Anchorage, AK",Greensboro,2023,61.1508,-149.1091,36.0956,-79.8271
"Anchorage, AK","Bethel, AK",2023,61.1508,-149.1091,60.7798,-161.837
"Anchorage, AK","Los Angeles, CA",2023,61.1508,-149.1091,34.1141,-118.4068
"Anchorage, AK","St. Louis, MO",2023,61.1508,-149.1091,38.6359,-90.2451
"Anchorage, AK","Houston, TX",2023,61.1508,-149.1091,29.786,-95.3885
"Anchorage, AK","Pittsburgh, PA",2023,61.1508,-149.1091,40.4397,-79.9763
"Anchorage, AK","New York, NY",2023,61.1508,-149.1091,40.6943,-73.9249
"Anchorage, AK","Myrtle Beach, SC",2023,61.1508,-149.1091,33.7094,-78.8844
"Anchorage, AK","Des Moines, IA",2023,61.1508,-149.1091,41.5725,-93.6105
"Anchorage, AK","Denver, CO",2023,61.1508,-149.1091,39.762,-104.8758
"Anchorage, AK","Milwaukee, WI",2023,61.1508,-149.1091,43.0642,-87.9675
"Anchorage, AK","Grand Junction, CO",2023,61.1508,-149.1091,39.0877,-108.5673
"Anchorage, AK","Bozeman, MT",2023,61.1508,-149.1091,45.6833,-111.0558
"Anchorage, AK","St. Louis, MO",2023,61.1508,-149.1091,38.6359,-90.2451
"Anchorage, AK","Friday Harbor, WA",2023,61.1508,-149.1091,48.52496818,-123.0263351
"Anchorage, AK","Atmautluak, AK",2023,61.1508,-149.1091,60.8656705,-162.2725485
"Anchorage, AK","Minneapolis, MN",2023,61.1508,-149.1091,44.9635,-93.2678
"Anchorage, AK","Fort Lauderdale, FL",2023,61.1508,-149.1091,26.1412,-80.1464
"Anchorage, AK","Buffalo, NY",2023,61.1508,-149.1091,42.9018,-78.8487
"Anchorage, AK","San Bernardino, CA",2023,61.1508,-149.1091,34.1416,-117.2943
"Anchorage, AK","Portland, ME",2023,61.1508,-149.1091,43.6773,-70.2715
"Anchorage, AK","Toledo, OH",2023,61.1508,-149.1091,41.6638,-83.5827
"Anchorage, AK","Knoxville, TN",2023,61.1508,-149.1091,35.9692,-83.9496
"Anchorage, AK","Selawik, AK",2023,61.1508,-149.1091,66.6001,-160.0001
"Anchorage, AK","Baton Rouge, LA",2023,61.1508,-149.1091,30.442,-91.1311
"Anchorage, AK","Dayton, OH",2023,61.1508,-149.1091,39.7805,-84.2003
"Anchorage, AK","Anchorage, AK",2023,61.1508,-149.1091,61.1508,-149.1091
"Anchorage, AK","Eagle, CO",2023,61.1508,-149.1091,39.64250855,-106.9169347
"Anchorage, AK","Naples, FL",2023,61.1508,-149.1091,26.1504,-81.7936
"Anchorage, AK","Miami, FL",2023,61.1508,-149.1091,25.784,-80.2101
"Anchorage, AK","Napakiak, AK",2023,61.1508,-149.1091,60.7017,-161.9797
"Anchorage, AK","Tulsa, OK",2023,61.1508,-149.1091,36.1283,-95.9042
"Anchorage, AK","Albany, NY",2023,61.1508,-149.1091,42.6664,-73.7987
"Anchorage, AK","Martha's Vineyard, MA",2023,61.1508,-149.1091,41.3933,-70.6143
"Anchorage, AK","Reno, NV",2023,61.1508,-149.1091,39.5497,-119.8483
